x,y,z,qx,qy,qz,qw,is_colliding,joint1,joint2,joint3,joint4
0.010978259787999193,-0.2028308647343468,0.00830751488695515,0.6166504481280912,0.6135519569442539,-0.3496582515857514,0.3479013194158596,False,-1.5758336842558296,1.0450090420549794,-0.17626070613649958,1.2411989283207105
-0.09652990079404866,0.08815792964077995,0.07335891078939234,-0.4830551347951363,0.17147005783136854,0.8091689020270811,0.2872306460105672,False,2.4594016259013047,0.33795696828528854,0.5858944877003047,0.15253586490555526
-0.04579039229665302,0.009274318378868163,0.2951302789342522,-0.03332052143610928,-0.41791220737843154,-0.0721568068499879,0.9050041574493048,False,-0.15912520644943973,-0.722425354604942,-0.7830047612219874,0.6402174729684937
-0.0026029013201010216,0.1464851937394367,0.1395428703697952,0.11472694214829897,-0.103858634075867,0.7324180358150585,0.6630346398839262,False,1.670156635623223,0.06389943848394619,0.31757046724716576,-0.6922273698126344
0.03935335377528313,0.014479192577421604,0.2974592248203055,0.7841818027980553,0.19474823320405737,0.5718095691342219,-0.1420064874251366,False,-2.6547503830358883,-0.6428155474105425,-0.7120261894616646,-0.5266658839031424
-0.12717765957070742,-0.0358766750886548,0.2572599046025523,0.06400244608681234,-0.5046904102753312,0.10831092551436312,0.8540843167306402,False,0.2522838545785704,-1.0848778154515328,-0.8293417087882583,0.846795811137522
-0.0215544602529484,-0.11946095725262386,0.23982469701538306,0.3736153708455483,-0.49301569006473067,0.4745554027350999,0.6262142235312673,False,1.2969697182158315,-1.3073134478583657,-0.31796182796689854,0.2913828856493694
-0.017277751781746925,0.017123124056127637,0.2733320423387794,0.05958090658990528,0.21989111085482468,-0.2546488631533687,0.9398148601887784,False,-0.5292060947689978,-0.8794968314567693,-0.2815837984570657,1.6207572155084493
-0.1141638373821415,0.1179086019415446,0.2093392649419734,-0.15913435479043822,-0.40333742969541386,-0.33071673688515396,0.838225276925102,False,-0.751588161501342,-1.4823117492480207,-0.4798994722517085,1.0652537089679461
0.17255548843842033,0.047886956529610794,0.23897736973297695,0.09552267274581983,-0.6544789835735733,0.10831972176115756,0.7421586871617032,False,0.2898578507059155,0.3097577668237239,-0.8604377864609252,-0.8947226009393293
