planner_name,planning_time,attempts,states_explored,node_count,tree_depth,success
RRTConnect,0.018923282623291016,1,80,32,16,1
RRTConnect,0.029314756393432617,1,75,30,15,1
RRTConnect,0.031296730041503906,1,100,40,20,1
RRTConnect,0.0290834903717041,1,115,46,23,1
RRTConnect,0.04549241065979004,1,95,38,19,1
RRTConnect,0.029149770736694336,1,130,52,26,1
RRTConnect,0.041037797927856445,1,85,34,17,1
RRTConnect,0.05031442642211914,1,95,38,19,1
RRTConnect,0.04450035095214844,1,95,38,19,1
RRTConnect,0.03860664367675781,1,130,52,26,1
RRTConnect,0.03895282745361328,1,120,48,24,1
RRTConnect,0.043775320053100586,1,110,44,22,1
RRTConnect,0.06329989433288574,1,0,0,0,0
RRTConnect,0.056204795837402344,1,125,50,25,1
RRTConnect,0.025363922119140625,1,120,48,24,1
RRTConnect,0.041547298431396484,1,125,50,25,1
RRTConnect,0.040049076080322266,1,130,52,26,1
RRTConnect,0.033316612243652344,1,85,34,17,1
RRTConnect,0.04312443733215332,1,90,36,18,1
RRTConnect,0.06423401832580566,1,130,52,26,1
RRTConnect,0.03253960609436035,1,90,36,18,1
RRTConnect,0.02565598487854004,1,95,38,19,1
RRTConnect,0.05139946937561035,1,100,40,20,1
RRTConnect,0.032829999923706055,1,95,38,19,1
RRTConnect,0.03920578956604004,1,90,36,18,1
RRTConnect,0.03721880912780762,1,90,36,18,1
RRTConnect,0.03322553634643555,1,120,48,24,1
RRTConnect,0.04835915565490723,1,0,0,0,0
RRTConnect,0.04303121566772461,1,130,52,26,1
RRTConnect,0.03885483741760254,1,115,46,23,1
RRTConnect,0.03128671646118164,1,100,40,20,1
RRTConnect,0.03235220909118652,1,105,42,21,1
RRTConnect,0.03302741050720215,1,105,42,21,1
RRTConnect,0.04832100868225098,1,100,40,20,1
RRTConnect,0.03694891929626465,1,120,48,24,1
RRTConnect,0.03540372848510742,1,100,40,20,1
RRTConnect,0.03249645233154297,1,85,34,17,1
RRTConnect,0.038143157958984375,1,115,46,23,1
RRTConnect,0.03587937355041504,1,120,48,24,1
RRTConnect,0.09721088409423828,1,0,0,0,0
RRTConnect,0.035298824310302734,1,90,36,18,1
RRTConnect,0.02982640266418457,1,90,36,18,1
RRTConnect,0.03813362121582031,1,95,38,19,1
RRTConnect,0.0282895565032959,1,120,48,24,1
RRTConnect,0.1306748390197754,1,0,0,0,0
RRTConnect,0.03488516807556152,1,115,46,23,1
RRTConnect,0.03536677360534668,1,110,44,22,1
RRTConnect,0.04634904861450195,1,130,52,26,1
RRTConnect,0.047441720962524414,1,110,44,22,1
RRTConnect,0.035620927810668945,1,130,52,26,1
RRTConnect,0.03788399696350098,1,130,52,26,1
RRTConnect,0.04052901268005371,1,105,42,21,1
RRTConnect,0.04428577423095703,1,85,34,17,1
