x,y,z,qx,qy,qz,qw,joint1,joint2,joint3,joint4,joint5_roll
-0.03355489659956638,-0.05393493060428394,0.18244863559515045,-0.3406385796934921,0.8739535617318683,-0.05199082523387378,0.3427352973536321,-2.2721627833767193,-0.8062155608154397,0.5124544556672515,0.8925582500190068,-2.738030882844836
0.16032052813295938,-0.09729586779490218,0.23390320021132202,-0.34811909084503656,-0.42760092955532303,-0.3609152464950854,0.7521374398871796,-0.5805702828850348,0.12783342151174604,-0.2942547211008477,-0.9409177904821143,-0.5017530758745754
-0.09064704436563246,0.06991125098714408,0.06438866124603917,-0.47628997863959344,0.4937939941664165,0.09214685055171684,0.721681581797729,2.5436751788879413,0.25223824261267547,0.5170166608441074,1.4442065585554384,1.6687799385495419
-0.0988914984128424,0.10363557273117656,0.23551723849927553,0.6802369909264512,-0.4754877114380198,0.21439701145468767,0.5149980523517151,-0.751588161501342,-1.4823117492480207,-0.4798994722517085,1.0652537089679461,2.2207789701585083
-0.11291714694435023,0.0376316481175337,0.1160835184838619,-0.29094442638710927,0.34385819093863373,0.859522315135601,0.2415248953268019,2.848986840504838,-0.24293615211053443,0.6677954400363473,0.30430557672318925,0.6487551498485709
0.0213230141599846,0.04978791308537725,0.2870842322787211,0.7245454260979498,0.45237001790579356,0.46187117446109477,0.23889393174038845,-1.7559071697498043,-0.8417350961356915,-0.2360756694647539,-1.593478910795555,-1.0296284434495795
0.02411186413297453,0.02538287912561233,0.3410304975624726,-0.49607253345500213,-0.5909505890282825,-0.3028984142914444,0.5594121856899351,1.1255816599105817,-0.28704999258708863,-1.0213702795098245,0.015321847682578271,-2.339683553230609
-0.09062767418741544,-0.09914969235377215,0.25699559891303014,0.6844318073339154,0.33588467884558304,0.5726068536180784,-0.30142324863227493,0.7681631408926712,-1.4191006442845868,-0.3573412566148564,0.37131857770092114,-2.971305474617814
-0.04740436343826292,-0.0743875916816154,0.2696899653922873,-0.33392181695098244,0.8521904838521721,0.25381341095048593,-0.31280401502799654,0.8969224909773157,-1.0929015383083072,-0.1610745122506161,-1.5154553950967369,-0.7596128243270539
-0.01480668666183082,-0.10911838791359733,0.16336850727775543,-0.4049536625455527,0.5850475398098713,0.5254907664554481,-0.4664668924194142,-1.811691865718757,-0.5194625853560744,0.7075661528926784,-0.3086067888796198,1.5834244208310961
0.08618621307027416,-0.13116244894894802,0.26659455244841523,0.8161015496875811,-0.5108937864420461,-0.14878026297346456,-0.22545561186624793,2.0855417915836965,-0.7431854046528582,-1.2624719249912366,-1.6288633365264606,0.2476771827622115
-0.09278376504758135,6.06834869670472e-05,0.1633174925408912,-0.46520714843980066,0.3910630925219881,0.7568267870245385,0.24055182632805314,3.1410135230331155,-0.45011896883944824,0.3854178704246374,1.1671252920719841,0.9535026202490116
0.005212856666537253,0.2551147196019742,0.04411730531283248,-0.32526360051236763,-0.7063767714901642,-0.07663084872097588,0.6239897113776526,1.5973943323440043,1.3488351981479667,-0.9218540211486546,-1.6252053364343801,-2.1841461377664295
-0.13875054550696855,-0.15308147240424663,0.09368048102428045,-0.1291941727333041,0.5764523140093498,0.7120982294314993,-0.37937805293077653,-2.3485228788022967,0.5083765338597321,0.1355117875970553,-0.9000701348731316,1.2532753767944573
0.00888362095281026,0.02924127796167853,0.2221856281801213,0.6586356019274461,0.6514469992773065,-0.355091678699208,-0.12540275405604986,1.676970210106104,-0.9966325698965932,0.26101773228370195,1.044887142675899,-2.4219613992690565
-0.09653736390594782,0.2333072252565132,0.06580314712743837,0.2213724197234287,-0.646828637522858,0.34329492403156037,0.6440151866223982,2.006228446996598,1.394162319102263,-1.186513625992941,-1.6057601784242996,-1.181507479295086
